URL,Scraped_Time,Condition,Car Make,Model,Trim,Year,Kilometers,Body Type,Number of Seats,Fuel,Transmission,Engine Size (cc),Exterior Color,Interior Color,Regional Specs,Car License,Insurance,Car Customs,Body Condition,Paint,Payment Method,City,Neighborhood,Interior Options,Exterior Options,Technology Options,Price,Description_Score,Battery Capacity,Battery Range
https://jo.opensooq.com/en/search/256556151,2025-02-07 13:05:27,New,Volkswagen,ID 6,ID.6 X Pure,2022,0,SUV,7,Electric,Automatic,,Orange,Black,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Wadi Saqra,"Airbags, Cooled Seats, Electric Windows, Electric rear seat, Center Lock, Heated Steering Wheel, Leather Seats, Air Condition, Heated Seats, Alarm System, AUX / USB Input, CD player, Sport Seats","Rim Wheels, LED Lights, Xenon Lights, Sunroof, Panoramic Roof, Keyless Entry, Sports Package, Electric Mirrors, Spare Tyre","Voice Control, Bluetooth, Lane Departure Alert, Blind Spot Alert, Forward Collision Alert, Tyre Pressure Monitoring, Apple CarPlay, Android Auto",29500,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/257506303,2025-02-07 13:05:44,Used,Hyundai,Kona,Premium,2019,"120,000 - 129,999",SUV,5,Electric,Automatic,,Grey,Black,Korean Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Zarqa,Al mantika Al Hurra,"AUX / USB Input, CD player, Airbags, Leather Seats, Electric Seat Control, Sport Seats, Steering Wheel Controls, Cooled Seats, Memory Seats, Electric rear seat, Electric Windows, Heated Steering Wheel, Center Lock, Air Condition, Heated Seats, Alarm System","Daytime Running Lights, Xenon Lights, Spare Tyre, LED Lights, Rim Wheels, Back Hook, Front Sensors, Sports Package, Rear Sensors, Keyless Entry, Electrically Folding Mirrors, Electric Mirrors","Bluetooth, Touch Screen, Sport Suspension, Remote Start, Media Screen, Navigation system / maps, Forward Collision Alert, ABS Brakes, Blind Spot Alert, Auto Lock System, Apple CarPlay, Lane Departure Alert, Rear Camera, Android Auto, Tyre Pressure Monitoring, Traction Control, Voice Control, Diff Lock, Cruise Control, Hud Projector, Radar, Park assist",13420,,50 - 69 kWh,More than 500 km
https://jo.opensooq.com/en/search/257498393,2025-02-07 13:06:17,Used,Tesla,Model Y,Long Range,2022,"60,000 - 69,999",SUV,5,Electric,Automatic,,Grey,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Other,Cash Only,Amman,Tla' Ali,"AUX / USB Input, CD player, Airbags, Leather Seats, Electric Seat Control, Sport Seats, Steering Wheel Controls, Electric rear seat, Memory Seats, Heated Steering Wheel, Electric Windows, Air Condition, Center Lock, Alarm System, Heated Seats","Rim Wheels, LED Lights, Front Sensors, Sports Package, Rear Sensors, Back Hook, Keyless Entry, Panoramic Roof, Electrically Folding Mirrors, Electric Mirrors, Daytime Running Lights, Xenon Lights","Forward Collision Alert, ABS Brakes, Navigation system / maps, Blind Spot Alert, Auto Lock System, Lane Departure Alert, 360° Camera, Apple CarPlay, Tyre Pressure Monitoring, Rear Camera, Android Auto, Diff Lock, Traction Control, Voice Control, Radar, Cruise Control, Bluetooth, Touch Screen, Park assist, Remote Start, Media Screen, Sport Suspension",26200,,90 - 99 kWh,More than 500 km
https://jo.opensooq.com/en/search/257497213,2025-02-07 13:06:24,Used,BYD,Qin,Qin,2022,"30,000 - 39,999",Sedan,4,Electric,Automatic,,White,Black,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Installments Only,Jerash,Other,"Airbags, Alarm System, Electric Seat Control, Steering Wheel Controls, Electric Windows, Center Lock, Heated Seats, Leather Seats, AUX / USB Input, Air Condition","LED Lights, Daytime Running Lights, Rim Wheels, Rear Sensors, Keyless Entry, Sunroof, Electrically Folding Mirrors, Electric Mirrors","Auto Lock System, Bluetooth, Rear Camera, Voice Control, Traction Control, Remote Start, Cruise Control, Tyre Pressure Monitoring, Navigation system / maps, Touch Screen, Media Screen, ABS Brakes",4000,,50 - 69 kWh,300 - 399 km
https://jo.opensooq.com/en/search/257494323,2025-02-07 13:06:33,New,Volkswagen,ID 4,ID.4 Crozz Pure+,2024,0,SUV,5,Electric,Automatic,,Blue,Grey,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Wadi Saqra,AUX / USB Input,"Rim Wheels, Daytime Running Lights",Apple CarPlay,27500,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/257494225,2025-02-07 13:06:35,New,Skywell,Skyworth,EV6,2023,0,SUV,5,Electric,Automatic,,Navy Blue,Black,Other Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Wadi Saqra,AUX / USB Input,Daytime Running Lights,Bluetooth,19500,,50 - 69 kWh,400 - 499 km
https://jo.opensooq.com/en/search/257492857,2025-02-07 13:06:43,Used,Kia,Niro,EX Touring,2022,"40,000 - 49,999",SUV,5,Electric,Automatic,,Grey,Black,Korean Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Sports City,"Airbags, Cooled Seats, Electric Windows, Heated Steering Wheel, Leather Seats, Air Condition, AUX / USB Input, Electric Seat Control, Heated Seats, Memory Seats","Xenon Lights, LED Lights, Sunroof, Rear Sensors, Keyless Entry, Rim Wheels, Electric Mirrors, Electrically Folding Mirrors","Traction Control, Forward Collision Alert, Touch Screen, Cruise Control, Navigation system / maps, Radar, Bluetooth, Voice Control, Rear Camera, Tyre Pressure Monitoring, Blind Spot Alert, Lane Departure Alert",22400,,50 - 69 kWh,400 - 499 km
https://jo.opensooq.com/en/search/257492427,2025-02-07 13:06:48,Used,Tesla,Model 3,Long Range,2021,"80,000 - 89,999",Sedan,5,Electric,Automatic,,White,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Sports City,"Airbags, AUX / USB Input, Electric Windows, Leather Seats, Air Condition, Heated Seats, Memory Seats, Electric Seat Control, Steering Wheel Controls","Electric Mirrors, Panoramic Roof, Electrically Folding Mirrors, Keyless Entry, Front Sensors, Rear Sensors, Rim Wheels, Xenon Lights, LED Lights","ABS Brakes, Bluetooth, Touch Screen, Tyre Pressure Monitoring, Navigation system / maps, Forward Collision Alert, Radar, Lane Departure Alert, Blind Spot Alert",22000,,70 - 89 kWh,400 - 499 km
https://jo.opensooq.com/en/search/257491577,2025-02-07 13:06:52,Used,Samsung,SM3,SM3,2019,"50,000 - 59,999",Sedan,5,Electric,Automatic,,White,White,Korean Specs,Not Licensed,Not Insured,With Customs,Excellent with no defects,Original Paint,Cash Only,Zarqa,Al mantika Al Hurra,"AUX / USB Input, Air Condition, Electric Seat Control, Alarm System, Steering Wheel Controls, Electric Windows, Center Lock, Heated Seats, CD player, Airbags, Leather Seats","Back Hook, Daytime Running Lights, Spare Tyre, Rim Wheels, Keyless Entry, Electrically Folding Mirrors, Electric Mirrors","Android Auto, Bluetooth, Tyre Pressure Monitoring, ABS Brakes, Auto Lock System, Rear Camera, Cruise Control",10600,فحص كامل,Less than 50 kWh,200 - 299 km
https://jo.opensooq.com/en/search/257490749,2025-02-07 13:06:55,Used,Volkswagen,ID 4,ID.4 X,2021,"180,000 - 189,999",SUV,5,Electric,Automatic,,Baby Blue,Black,European Specs,Licensed,Comprehensive Insurance,With Customs,Other,Other,Cash or Installments,Tafila,Al-Ayes,"AUX / USB Input, Air Condition, Airbags, Electric Seat Control, Steering Wheel Controls, Electric Windows, Center Lock, Heated Seats, Leather Seats","Daytime Running Lights, Front Sensors, Rear Sensors, Keyless Entry, LED Lights","Voice Control, Rear Camera, Bluetooth, Traction Control, Forward Collision Alert, Cruise Control, Tyre Pressure Monitoring, Navigation system / maps, Touch Screen, Media Screen, Apple CarPlay, ABS Brakes, Android Auto, Auto Lock System",22000,فحص كامل,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/257490457,2025-02-07 13:06:56,Used,Volkswagen,Golf,E-Golf,2020,"10,000 - 19,999",HatchBack,5,Electric,Automatic,,White,Black,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Other,Cash Only,Amman,Tla' Ali,"AUX / USB Input, Center Lock, Electric Windows","Rim Wheels, Rear Sensors, Panoramic Roof, Electric Mirrors, Xenon Lights","Apple CarPlay, Bluetooth, Touch Screen, Rear Camera",14250,,Less than 50 kWh,200 - 299 km
https://jo.opensooq.com/en/search/257435779,2025-02-07 13:06:58,Used,Volkswagen,ID 4,ID.4 Crozz Pro,2022,"40,000 - 49,999",SUV,5,Electric,Automatic,,White,Nardo Grey,European Specs,Licensed,Compulsory Insurance,With Customs,Fair (body needs work),Original Paint,Cash Only,Amman,Jubaiha,"AUX / USB Input, Alarm System, Airbags, Sport Seats, Electric Seat Control, Leather Seats, Steering Wheel Controls, Memory Seats, Electric Windows, Center Lock, Air Condition","Panoramic Roof, Electric Mirrors, LED Lights, Daytime Running Lights, Sports Package, Rim Wheels, Front Sensors, Rear Sensors, Keyless Entry","Tyre Pressure Monitoring, Cruise Control, Diff Lock, Navigation system / maps, Radar, Touch Screen, Apple CarPlay, ABS Brakes, Bluetooth, Auto Lock System, Forward Collision Alert, Rear Camera, Lane Departure Alert, Traction Control",25000,,70 - 89 kWh,300 - 399 km
https://jo.opensooq.com/en/search/257489505,2025-02-07 13:07:00,Used,Tesla,Model 3,Performance,2022,"30,000 - 39,999",Sedan,5,Electric,Automatic,,Blue,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Other,Other,Cash Only,Zarqa,Russayfah,"AUX / USB Input, Leather Seats, Airbags, Sport Seats, Electric Seat Control, Heated Steering Wheel, Steering Wheel Controls, Air Condition, Memory Seats, Alarm System, Electric Windows, Center Lock, Heated Seats","Rear Sensors, Keyless Entry, Electrically Folding Mirrors, Electric Mirrors, LED Lights, Daytime Running Lights, Sports Package, Rim Wheels, Front Sensors","Apple CarPlay, Touch Screen, Sport Suspension, Bluetooth, Media Screen, Navigation system / maps, Remote Start, ABS Brakes, Forward Collision Alert, 360° Camera, Blind Spot Alert, Rear Camera, Lane Departure Alert, Traction Control, Voice Control, Tyre Pressure Monitoring, Cruise Control, Android Auto, Radar, Park assist",25500,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/257487701,2025-02-07 13:07:08,Used,Tesla,Model 3,Standard Plus,2019,"+200,000",Sedan,5,Electric,Automatic,,Grey,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash or Installments,Amman,Sports City,"Airbags, Center Lock, Electric Windows, Leather Seats, Air Condition, Electric Seat Control, Heated Seats, Memory Seats, Steering Wheel Controls","Daytime Running Lights, Panoramic Roof, Electric Mirrors, Keyless Entry, Rim Wheels, Front Sensors, Rear Sensors, Xenon Lights, LED Lights","Tyre Pressure Monitoring, ABS Brakes, Touch Screen, Android Auto, Navigation system / maps, Voice Control, Forward Collision Alert, Bluetooth, Radar, 360° Camera, Lane Departure Alert, Cruise Control, Blind Spot Alert",20500,,70 - 89 kWh,400 - 499 km
https://jo.opensooq.com/en/search/257485985,2025-02-07 13:07:19,New,Volkswagen,ID 6,ID.6 Crozz Pro,2024,0,SUV,7,Electric,Automatic,,Navy Blue,Black,European Specs,Licensed,Compulsory Insurance,With Customs,Excellent with no defects,Original Paint,Cash Only,Amman,Sports City,"Electric Seat Control, Sport Seats, Steering Wheel Controls, Cooled Seats, Memory Seats, Electric rear seat, Electric Windows, Alarm System, Center Lock, Air Condition, Heated Seats, Heated Steering Wheel, AUX / USB Input, CD player, Airbags, Leather Seats","Rim Wheels, Back Hook, Front Sensors, Sports Package, Rear Sensors, LED Lights, Keyless Entry, Xenon Lights, Sunroof, Panoramic Roof, Daytime Running Lights, Electrically Folding Mirrors, Spare Tyre, Electric Mirrors","Bluetooth, Touch Screen, Park assist, Remote Start, Media Screen, Navigation system / maps, Forward Collision Alert, ABS Brakes, Sport Suspension, Blind Spot Alert, Auto Lock System, Apple CarPlay, Lane Departure Alert, 360° Camera, Android Auto, Tyre Pressure Monitoring, Rear Camera, Voice Control, Diff Lock, Traction Control, Hud Projector, Radar, Cruise Control",35000,,70 - 89 kWh,More than 500 km
https://jo.opensooq.com/en/search/257479127,2025-02-07 13:07:38,Used,Fiat,500,500e,2015,"100,000 - 109,999",HatchBack,4,Electric,Automatic,,Nardo Grey,Black,European Specs,Licensed,Compulsory Insurance,With Customs,Good (body only has minor blemishes),Partially repainted,Cash Only,Amman,Shafa Badran,"AUX / USB Input, Heated Seats, Airbags, Steering Wheel Controls, Electric Windows, Center Lock, Leather Seats, Air Condition, Alarm System",Rear Sensors,"Bluetooth, Tyre Pressure Monitoring",5400,4,Less than 50 kWh,100 - 199 km
https://jo.opensooq.com/en/search/257478025,2025-02-07 13:07:41,Used,BMW,4 Series,i4 eDrive35,2023,"10,000 - 19,999",Sedan,5,Electric,Automatic,,White,Black,American Specs,Licensed,Compulsory Insurance,With Customs,Other,Other,Cash Only,Amman,Al Rabiah,"AUX / USB Input, Sport Seats, Airbags, Air Condition, Electric Seat Control, Alarm System, Steering Wheel Controls, Memory Seats, Electric Windows, Center Lock, Leather Seats","Sunroof, Panoramic Roof, Electrically Folding Mirrors, Daytime Running Lights, Electric Mirrors, Rim Wheels, Xenon Lights, Front Sensors, LED Lights, Rear Sensors, Sports Package, Keyless Entry","Android Auto, Tyre Pressure Monitoring, Traction Control, Voice Control, Radar, Cruise Control, Hud Projector, Touch Screen, Park assist, Bluetooth, Media Screen, Sport Suspension, Remote Start, ABS Brakes, Navigation system / maps, Forward Collision Alert, Auto Lock System, Blind Spot Alert, 360° Camera, Apple CarPlay, Lane Departure Alert, Rear Camera",37000,فحص كامل,70 - 89 kWh,300 - 399 km
